index,name,page_url,project_url,author,project,id
2394,STM32F722飞控,https://oshwhub.com/bian_nei/stm32f722-fei-kong,https://pro.lceda.cn/editor#id=c32b77c16e304501b47156fefa6b2855,bian_nei,stm32f722-fei-kong,c32b77c16e304501b47156fefa6b2855
2395,STC8HK64U功能板,https://oshwhub.com/juanke/stc8hk64u-function-board,https://pro.lceda.cn/editor#id=92804a52f37f487a8465dbbeae40f501,juanke,stc8hk64u-function-board,92804a52f37f487a8465dbbeae40f501
2396,基于香橙派CM4的LiunxCard,https://oshwhub.com/windskys/ji-yu-xiang-cheng-pai-cm4-de-liunxcard,https://pro.lceda.cn/editor#id=06c0395b83944c2fb14a6f2464856f67,windskys,ji-yu-xiang-cheng-pai-cm4-de-liunxcard,06c0395b83944c2fb14a6f2464856f67
2397,PCIE 8x 转双8643,https://oshwhub.com/kaleidx/pcie-8643,https://pro.lceda.cn/editor#id=45b6296724434a02ac9ff75c8344b46d,kaleidx,pcie-8643,45b6296724434a02ac9ff75c8344b46d
2398,CSPS/ATX12VO 至联想主板 14Pin 转接板,https://oshwhub.com/lithium/atx12vo-len14p,https://pro.lceda.cn/editor#id=9f21bfcdb6b745078764086cbf83cd96,lithium,atx12vo-len14p,9f21bfcdb6b745078764086cbf83cd96
2399,42步进电机闭环控制驱动,https://oshwhub.com/zzz_-z/new,https://pro.lceda.cn/editor#id=ea621e851e994c3da350e3ad7050795d,zzz_-z,new,ea621e851e994c3da350e3ad7050795d
2400,焊接训练板v1,https://oshwhub.com/daydayup666/new-project_2024-07-11_07-55-13,https://pro.lceda.cn/editor#id=73921e1f90274f05bdced8a28458ba0e,daydayup666,new-project_2024-07-11_07-55-13,73921e1f90274f05bdced8a28458ba0e
2401,12通模拟量遥控器,https://oshwhub.com/tel_18624337757/one-hand-car-boat-remote-contrl,https://pro.lceda.cn/editor#id=b334953baf5d491095d10ee4c6f4c2d0,tel_18624337757,one-hand-car-boat-remote-contrl,b334953baf5d491095d10ee4c6f4c2d0
2402,USB转串口监控器,https://oshwhub.com/24161g/usb-zhuan-chuan-kou-jian-kong-qi,https://pro.lceda.cn/editor#id=317670465da14c6c9da67b963005bd8d,24161g,usb-zhuan-chuan-kou-jian-kong-qi,317670465da14c6c9da67b963005bd8d
2403,基于立创·梁山派GD32F470ZGT6的单相逆变控制系统,https://oshwhub.com/ufjsj/dan-xiang-ni-bian-dian-lu,https://pro.lceda.cn/editor#id=72e73ec5cb5e4610a6405d543ac117e2,ufjsj,dan-xiang-ni-bian-dian-lu,72e73ec5cb5e4610a6405d543ac117e2,
2404,#训练营#简易示波器,https://oshwhub.com/yunqianyu/simple-oscilloscope,https://pro.lceda.cn/editor#id=15a03cc4aa4245bc9d0ce5e6994468bc,yunqianyu,simple-oscilloscope,15a03cc4aa4245bc9d0ce5e6994468bc
2405,香橙派CM4同尺寸底板,https://oshwhub.com/windskys/cm4-tong-chi-cun-di-ban,https://pro.lceda.cn/editor#id=294171f05ec34211b4fbcc7fbbdef5a5,windskys,cm4-tong-chi-cun-di-ban,294171f05ec34211b4fbcc7fbbdef5a5
2406,STC-屠龙刀三开发板,https://oshwhub.com/ssd521/stc-development-board,https://pro.lceda.cn/editor#id=53e8fef96f97453a821065bd4a9f5549,ssd521,stc-development-board,53e8fef96f97453a821065bd4a9f5549
2407,基于【立创·泰山派开发板】智能小手机项目,https://oshwhub.com/arclight_km/smart-small-mobile-phone-project-based-on-lichuang-liangshanpai-development-board,https://pro.lceda.cn/editor#id=430a77729b3d42578b4cf7410abc6a52,arclight_km,smart-small-mobile-phone-project-based-on-lichuang-liangshanpai-development-board,430a77729b3d42578b4cf7410abc6a52
2408,智能大棚-物联网模型,https://oshwhub.com/zhbaa/zhi-neng-da-peng-wu-lian-wang-mo-xing,https://pro.lceda.cn/editor#id=ab7f9e3107ae473a8053ec18381916a0,zhbaa,zhi-neng-da-peng-wu-lian-wang-mo-xing,ab7f9e3107ae473a8053ec18381916a0
2409,SupersonicModel-超声波模组-UART,https://oshwhub.com/zhbaa/supersonicmodel_uart-chao-sheng-bo-mo-zu-uart-tong-xin,https://pro.lceda.cn/editor#id=749d4849ca174c52ba52d01422d197a1,zhbaa,supersonicmodel_uart-chao-sheng-bo-mo-zu-uart-tong-xin,749d4849ca174c52ba52d01422d197a1
2410,基于STC32的桌面多功能RTC时钟,https://oshwhub.com/boernengji/multi-function-rtc-clock-based-o,https://pro.lceda.cn/editor#id=c5dca98ef9104d4fa45231164efc96ad,boernengji,multi-function-rtc-clock-based-o,c5dca98ef9104d4fa45231164efc96ad
2411,SupersonicModel-超声波模组-DO-OUT,https://oshwhub.com/zhbaa/supersonicmodel_uart-chao-sheng-bo-mo-zu-do-out,https://pro.lceda.cn/editor#id=30b7aa752d3644b1955c2eeeb90934eb,zhbaa,supersonicmodel_uart-chao-sheng-bo-mo-zu-do-out,30b7aa752d3644b1955c2eeeb90934eb
2412,stc电调,https://oshwhub.com/pessenger/stc-all-in-one-gadget,https://pro.lceda.cn/editor#id=32f73a7af8ce41c79f53322533a4faa1,pessenger,stc-all-in-one-gadget,32f73a7af8ce41c79f53322533a4faa1
2413,STC8051U34k64开发板合集,https://oshwhub.com/tanxiaofs/stc8051u34k64-development-board-,https://pro.lceda.cn/editor#id=f67b66cdd330473db9d146e6a5e7b27b,tanxiaofs,stc8051u34k64-development-board-,f67b66cdd330473db9d146e6a5e7b27b
2414,STC8H小型洗衣机驱动板,https://oshwhub.com/zqq2233/stc51-microcontroller-project,https://pro.lceda.cn/editor#id=5147c3743fc94c739de9543dffbc2ccc,zqq2233,stc51-microcontroller-project,5147c3743fc94c739de9543dffbc2ccc
2415,USB2.0_彩色丝印版,https://oshwhub.com/link-who/usb2-0_hubcopy,https://pro.lceda.cn/editor#id=5c58d07078e6408bbd42e6779fdebb39,link-who,usb2-0_hubcopy,5c58d07078e6408bbd42e6779fdebb39
2416,"傻瓜式"千兆五口交换机,https://oshwhub.com/lrg_1997/rtl8356,https://pro.lceda.cn/editor#id=1b0321bedb304a00b69edd479b3a668c,lrg_1997,rtl8356,1b0321bedb304a00b69edd479b3a668c
2417,”傻瓜式“百兆五口交换机,https://oshwhub.com/lrg_1997/switch,https://pro.lceda.cn/editor#id=99ad742a341d47a3a7f0816f3c8133cf,lrg_1997,switch,99ad742a341d47a3a7f0816f3c8133cf
2418,STC8051U全球大学计划实验箱复刻,https://oshwhub.com/l64481000/new-project_2024-06-17_1000,https://pro.lceda.cn/editor#id=f3b3337ce1d1499f8acb3d5347f51566,l64481000,new-project_2024-06-17_1000,f3b3337ce1d1499f8acb3d5347f51566
2419,USBHUB_ESP12F_CON,https://oshwhub.com/axuan1226/usbhubesp12fcon,https://pro.lceda.cn/editor#id=76ee177102e44a82920ad58f4bae2942,axuan1226,usbhubesp12fcon,76ee177102e44a82920ad58f4bae2942
2420,H750XB-M.2-Core,https://oshwhub.com/davidfeng/h750xb-m2-core,https://pro.lceda.cn/editor#id=954a731899d34dfe8c517c2416afabe3,davidfeng,h750xb-m2-core,954a731899d34dfe8c517c2416afabe3
2421,泰山派-6寸猫屏转接板,https://oshwhub.com/sakuraneko/tai-shan-pai-6-cun-ping-mu-zhuan-jie-ban,https://pro.lceda.cn/editor#id=0021d8ca16614f0ba6575e32f3b6c72b,sakuraneko,tai-shan-pai-6-cun-ping-mu-zhuan-jie-ban,0021d8ca16614f0ba6575e32f3b6c72b
2422,浅浅做个正负电源吧,https://oshwhub.com/yingguang0/qian-qian-zuo-ge-zheng-fu-dian-yuan-ba,https://pro.lceda.cn/editor#id=3f28b8233dff474889716dafc2816fcd,yingguang0,qian-qian-zuo-ge-zheng-fu-dian-yuan-ba,3f28b8233dff474889716dafc2816fcd
2423,树莓派孔距的香橙派CM4底板,https://oshwhub.com/windskys/shu-mei-pai-kong-ju-de-xiang-cheng-pai-cm4-di-ban,https://pro.lceda.cn/editor#id=7635c1592f18447b9462be451c773919,windskys,shu-mei-pai-kong-ju-de-xiang-cheng-pai-cm4-di-ban,7635c1592f18447b9462be451c773919
2424,EG2113逆变驱动（带光耦隔离）,https://oshwhub.com/shuiqi/eg2113-inverter-drive-with-optoc,https://pro.lceda.cn/editor#id=a2160ade70824a118814fc1c43a371e0,shuiqi,eg2113-inverter-drive-with-optoc,a2160ade70824a118814fc1c43a371e0
2425,STM32毕设万能PCB板,https://oshwhub.com/taurushard/stm32-ke-she-bi-she-wan-neng-pcb-ban,https://pro.lceda.cn/editor#id=7cbf45ae2dd84724bf30b0e56b40246d,taurushard,stm32-ke-she-bi-she-wan-neng-pcb-ban,7cbf45ae2dd84724bf30b0e56b40246d
2426,tftDriver,https://oshwhub.com/seanpu/tftdriver,https://pro.lceda.cn/editor#id=5f95b72a4ce84097b50c631af7976b52,seanpu,tftdriver,5f95b72a4ce84097b50c631af7976b52
2427,[社区版·地文星] cw32f030c8t6,https://oshwhub.com/oneline/she-qu-cw32f030c8t6,https://pro.lceda.cn/editor#id=d85b3a50d50440d594161c277bb99eae,oneline,she-qu-cw32f030c8t6,d85b3a50d50440d594161c277bb99eae
2428,基于STM32G0的VFD时钟,https://oshwhub.com/star.deer/stm32g0-vfd-clock,https://pro.lceda.cn/editor#id=7d48e137b3e24ee6b38c71306d0f604d,star.deer,stm32g0-vfd-clock,7d48e137b3e24ee6b38c71306d0f604d
2429,STC蓝牙遥控玩具车,https://oshwhub.com/2267130129ty/stc-smart-tracked-vehicle,https://pro.lceda.cn/editor#id=86d50532ceb0415d8aebe9eff3eda5eb,2267130129ty,stc-smart-tracked-vehicle,86d50532ceb0415d8aebe9eff3eda5eb
2430,jcyw数码玩家_超级电容点焊机_模块化计划2.0,https://oshwhub.com/xiao_meng_xin/new-project_2024-04-20_01-28-04,https://pro.lceda.cn/editor#id=3b36ad9454774b8cbabb317e16f465ac,xiao_meng_xin,new-project_2024-04-20_01-28-04,3b36ad9454774b8cbabb317e16f465ac
2431,jcyw数码玩家_超级电容点焊机_模块化计划1.0,https://oshwhub.com/xiao_meng_xin/jcyw-digital-player-spot-welder-modular-program-1.0,https://pro.lceda.cn/editor#id=ed77d7802ac043bc87eb138bed642de7,xiao_meng_xin,jcyw-digital-player-spot-welder-modular-program-1.0,ed77d7802ac043bc87eb138bed642de7
2432,jcyw数码玩家_超级电容点焊机_模块化计划3.0,https://oshwhub.com/xiao_meng_xin/jcyw-shu-ma-wan-jia-_-chao-ji-dian-rong-dian-han-ji-_-mo-kuai-hua-ji-hua-3-0,https://pro.lceda.cn/editor#id=af504aa0400e4214a243a64a00986e2d,xiao_meng_xin,jcyw-shu-ma-wan-jia-_-chao-ji-dian-rong-dian-han-ji-_-mo-kuai-hua-ji-hua-3-0,af504aa0400e4214a243a64a00986e2d
2433,rp2040大板手焊版本/已验证，树莓派官方手册复刻,https://oshwhub.com/daerwen/rp2040-da-ban-shou-han-ban-ben,https://pro.lceda.cn/editor#id=fe803170a75b4cbb9325c8161d815d72,daerwen,rp2040-da-ban-shou-han-ban-ben,fe803170a75b4cbb9325c8161d815d72
2434,什么猫红眼钥匙扣,https://oshwhub.com/yangqi/pi-ka-qiu-pcb_2024-07-04_22-26-06,https://pro.lceda.cn/editor#id=ee9adad99f6e49dda4c5522908af1979,yangqi,pi-ka-qiu-pcb_2024-07-04_22-26-06,ee9adad99f6e49dda4c5522908af1979
2435,STC温湿度计,https://oshwhub.com/zhupf1984/stc-welding-smoker,https://pro.lceda.cn/editor#id=e35d19da45b944efbcaece4114c6cb1a,zhupf1984,stc-welding-smoker,e35d19da45b944efbcaece4114c6cb1a
2436,#第七届立创电赛#“量产型”手持风扇,https://oshwhub.com/meibao/liang-chan,https://pro.lceda.cn/editor#id=6f1d2d77359f4928aaa44c1ade913b4e,meibao,liang-chan,6f1d2d77359f4928aaa44c1ade913b4e
2437,纽扣电池蓝牙温湿度计CR2032+CH592F+SHT40,https://oshwhub.com/gellyfish/cr2032-ch592f-sht40,https://pro.lceda.cn/editor#id=3972a415c6dd45ba9a116465d49adba1,gellyfish,cr2032-ch592f-sht40,3972a415c6dd45ba9a116465d49adba1
2438,TMP1075温度传感器模块,https://oshwhub.com/quan-guo-dian-sai/tmp1075-wen-shi-du-chuan-gan-qi-mo-kuai,https://pro.lceda.cn/editor#id=20248929e8814f459f5f5a36a77ed763,quan-guo-dian-sai,tmp1075-wen-shi-du-chuan-gan-qi-mo-kuai,20248929e8814f459f5f5a36a77ed763
2439,STC32G12K128核心板-USB下载,https://oshwhub.com/wxb0301/ackerman-trolley,https://pro.lceda.cn/editor#id=31aa519a901149d3beef7073198fb8cd,wxb0301,ackerman-trolley,31aa519a901149d3beef7073198fb8cd
2440,TM1637-数码管模块,https://oshwhub.com/zhbaa/tm1637-shu-ma-guan-mo-kuai,https://pro.lceda.cn/editor#id=97dda59964f5460fa343840852b30069,zhbaa,tm1637-shu-ma-guan-mo-kuai,97dda59964f5460fa343840852b30069
2441,45W开源氮化镓充电器,https://oshwhub.com/gp21/45w-dual-port-pd-gallium-nitride,https://pro.lceda.cn/editor#id=cb29da723ab6475a943186f0a2b07583,gp21,45w-dual-port-pd-gallium-nitride,cb29da723ab6475a943186f0a2b07583
2442,VDF时钟与温湿度,https://oshwhub.com/billuser/vdf-zhu-kong,https://pro.lceda.cn/editor#id=97a335acbee543d79910a84c8dc0055c,billuser,vdf-zhu-kong,97a335acbee543d79910a84c8dc0055c
2443,基于 立创·ESP32S3R8N8开发板 的 复古掌上游戏机,https://oshwhub.com/lcsunm/RetroHandheld_C19_ESP32S3R8N8,https://pro.lceda.cn/editor#id=4ae1ff4cad5a43b0b8a271c63d5ccc0d,lcsunm,RetroHandheld_C19_ESP32S3R8N8,4ae1ff4cad5a43b0b8a271c63d5ccc0d
2444,杭职校徽地图USB拓展坞_杭州职业技术学院,https://oshwhub.com/harrrrrr/hzhub,https://pro.lceda.cn/editor#id=7dc9c99e56794e039c73b116bb7239f6,harrrrrr,hzhub,7dc9c99e56794e039c73b116bb7239f6
2445,STM32自动下载器，超迷你无外围电路，使用DCDC供电,。,https://oshwhub.com/xingcc1/stm32-xia-zai-qi,https://pro.lceda.cn/editor#id=341d68d2f9d540adb59f6a9a9e995753,xingcc1,stm32-xia-zai-qi,341d68d2f9d540adb59f6a9a9e995753
2446,STC8H8K64U直插开发板,https://oshwhub.com/xkls/stc8h8k64u-in-line-development-b,https://pro.lceda.cn/editor#id=7f9030a9f47f494e9e49d6c3b6e97abf,xkls,stc8h8k64u-in-line-development-b,7f9030a9f47f494e9e49d6c3b6e97abf
2447,ESP32S2-Mini卡林巴17键音乐键盘,https://oshwhub.com/hzy3774/ka-lin-ba-17-jian-mo-ni-qi,https://pro.lceda.cn/editor#id=e424acae9e2a48059bc187d543e45f35,hzy3774,ka-lin-ba-17-jian-mo-ni-qi,e424acae9e2a48059bc187d543e45f35
2448,#第九届立创电赛#桌面温湿度检测显示仪表-V1.0,https://oshwhub.com/xun-lian-ying-kai-yuan-xiang-mu/desktop-temperature-and-humidity-detection-display-instrument-v10,https://pro.lceda.cn/editor#id=8317a4be8dcd455aa356c4f1d045d21e,xun-lian-ying-kai-yuan-xiang-mu,desktop-temperature-and-humidity-detection-display-instrument-v10,8317a4be8dcd455aa356c4f1d045d21e
2449,USB3.0-A口千兆网卡,https://oshwhub.com/zzzzhgan/usb3-0-qian-zhao-wang-ka-rtl8153b-fu-ke,https://pro.lceda.cn/editor#id=5fccdb75e4ce495f99ed4a6fc01ed314,zzzzhgan,usb3-0-qian-zhao-wang-ka-rtl8153b-fu-ke,5fccdb75e4ce495f99ed4a6fc01ed314
2450,Type-C 调试串口分离模块,https://oshwhub.com/fengmoxi/type-c-ttl-fen-li-mo-kuai,https://pro.lceda.cn/editor#id=0ebe1af7549d47e28b8a6bb3b0a7bad9,fengmoxi,type-c-ttl-fen-li-mo-kuai,0ebe1af7549d47e28b8a6bb3b0a7bad9
2451,基于LM2596S的四路电源输出模块,https://oshwhub.com/qq2711185814/si-lu-dian-yuan-shu-chu,https://pro.lceda.cn/editor#id=c0c5d624481946a19cb4c84badcfe867,qq2711185814,si-lu-dian-yuan-shu-chu,c0c5d624481946a19cb4c84badcfe867
2452,STC核心板,https://oshwhub.com/liukong987/stc-core-board,https://pro.lceda.cn/editor#id=8359d6d51c65456e9bacf50a370c46fa,liukong987,stc-core-board,8359d6d51c65456e9bacf50a370c46fa
2453,jlink  v9_typeC_noScrew_已验证,https://oshwhub.com/djm1990/jlinkv9typecnoscrew-verified,https://pro.lceda.cn/editor#id=e00596b4644f4692ae8aca7dc6954ea3,djm1990,jlinkv9typecnoscrew-verified,e00596b4644f4692ae8aca7dc6954ea3
2454,带有EEPROM的DS3231实时时钟RTC模组,https://oshwhub.com/c70e/ds3231-real-time-clock-rtc-modul,https://pro.lceda.cn/editor#id=5de571ac3533479fbdfd016acd7f4761,c70e,ds3231-real-time-clock-rtc-modul,5de571ac3533479fbdfd016acd7f4761
2455,TestnMader,https://oshwhub.com/grh-dyx/usb-to-ttl-du-yuxuan-this-small-force-to-board,https://pro.lceda.cn/editor#id=45fe76efd74d43cd88558f0f2c9b596c,grh-dyx,usb-to-ttl-du-yuxuan-this-small-force-to-board,45fe76efd74d43cd88558f0f2c9b596c
2456,stm32最小系统板,https://oshwhub.com/kaqi166/scm-design-competition,https://pro.lceda.cn/editor#id=ef54dc920f744f5fb8552cad49f60dae,kaqi166,scm-design-competition,ef54dc920f744f5fb8552cad49f60dae
2457,便携涵道小风扇，4档位，12V供电，支持 PD诱骗 +DC直插,https://oshwhub.com/ike-1/feng-shan-zhao,https://pro.lceda.cn/editor#id=8e134d53ee904fe38c998ad77ce8bab5,ike-1,feng-shan-zhao,8e134d53ee904fe38c998ad77ce8bab5
2458,STM32F427最小系统板,https://oshwhub.com/smile6699/stm32f427mini,https://pro.lceda.cn/editor#id=38fbcb871f924beba660e2c387c3ac39,smile6699,stm32f427mini,38fbcb871f924beba660e2c387c3ac39
2459,STM32F103ZE+ESP32,https://oshwhub.com/loveme/stm32f103ze-2-0,https://pro.lceda.cn/editor#id=c661f329ad2f47cb8b8d2781bd7bbf43,loveme,stm32f103ze-2-0,c661f329ad2f47cb8b8d2781bd7bbf43
2460,STC8学习板,https://oshwhub.com/fushenxiao/stc8-learning-board,https://pro.lceda.cn/editor#id=d9842440cd7d488ab296cc38d14d332c,fushenxiao,stc8-learning-board,d9842440cd7d488ab296cc38d14d332c
2461,STC32开发板-可使用普中开发板作为硬件拓展,https://oshwhub.com/shaoki/stc32-development-board-can-be-e,https://pro.lceda.cn/editor#id=06a3110bab23458981eb4c44ab2884d0,shaoki,stc32-development-board-can-be-e,06a3110bab23458981eb4c44ab2884d0
2462,#训练营#基于STM32的简易数字示波器项目-1777544A,https://oshwhub.com/zkn19/simple-digital-oscilloscope-project-based-on-stm32-1777544a,https://pro.lceda.cn/editor#id=5a214fa782e34bf2a9bb68a98b7578bb,zkn19,simple-digital-oscilloscope-project-based-on-stm32-1777544a,5a214fa782e34bf2a9bb68a98b7578bb
2463,【智能家居】ESPHOME焊接排风扇和桌面氛围灯控制器缝合怪,https://oshwhub.com/hlhk/yi-ge-kong-zhi-qi,https://pro.lceda.cn/editor#id=782630f499b94784bde5de0630bddb5e,hlhk,yi-ge-kong-zhi-qi,782630f499b94784bde5de0630bddb5e
2464,arduino nano扩展板,https://oshwhub.com/zhangxiaoyaun/arduino-nano-kuo-zhan-ban,https://pro.lceda.cn/editor#id=c4a95860caa64480adb86678be40ae4d,zhangxiaoyaun,arduino-nano-kuo-zhan-ban,c4a95860caa64480adb86678be40ae4d
2465,51多功能计时器开发板,https://oshwhub.com/jlcshr/51-multi-function-timer-developm,https://pro.lceda.cn/editor#id=15b92dea5da44798a466bd76bcf1a00c,jlcshr,51-multi-function-timer-developm,15b92dea5da44798a466bd76bcf1a00c
2466,#训练营##训练营#使用GD32E230的数字示波器,https://oshwhub.com/minzhijia/training-camp-uses-the-gd32e230-digital-oscilloscope-6557998a,https://pro.lceda.cn/editor#id=4ff6e640e47646aa80b49d1bdcd4a06f,minzhijia,training-camp-uses-the-gd32e230-digital-oscilloscope-6557998a,4ff6e640e47646aa80b49d1bdcd4a06f
2467,基于STC32G的多功能频率计,https://oshwhub.com/ly0630/frequency-meter-with-hall-reflec,https://pro.lceda.cn/editor#id=8ca8a36507ae4defa290d06fdd2db85d,ly0630,frequency-meter-with-hall-reflec,8ca8a36507ae4defa290d06fdd2db85d
2468,mini-pcie转两路sata（有问题，勿做）,https://oshwhub.com/ica1412/mini-pcie-zhuan-liang-kou-sata,https://pro.lceda.cn/editor#id=f8a460a7e6ca49b7a397818b50b13385,ica1412,mini-pcie-zhuan-liang-kou-sata,f8a460a7e6ca49b7a397818b50b13385
2469,基于天空星的电子时钟,https://oshwhub.com/swtblue/electronic-clock-based-on-sky-st,https://pro.lceda.cn/editor#id=aa332ab8a16445c2836cd5ffd29744cb,swtblue,electronic-clock-based-on-sky-st,aa332ab8a16445c2836cd5ffd29744cb
2470,&lt;开源&gt;大艺款工具锂电池包主动均衡保护板,https://oshwhub.com/maxyao39000/open-source-big-art-tool-lithium,https://pro.lceda.cn/editor#id=79e1eee2ff3146288880a1f3ced31737,maxyao39000,open-source-big-art-tool-lithium,79e1eee2ff3146288880a1f3ced31737
2471,ESP32C3-魔法按钮,https://oshwhub.com/piaoxuebingfeng/esp32c3-shen-qi-an-niu,https://pro.lceda.cn/editor#id=1ee8014de29f4d4a891d0951f12e907a,piaoxuebingfeng,esp32c3-shen-qi-an-niu,1ee8014de29f4d4a891d0951f12e907a
2472,ESP32烧录器-6P,https://oshwhub.com/piaoxuebingfeng/type-c-ch340-6p-flasher,https://pro.lceda.cn/editor#id=513607d4117e49e9a62091051fd56529,piaoxuebingfeng,type-c-ch340-6p-flasher,513607d4117e49e9a62091051fd56529
2473,ESP32C3_WLED_LAMP,https://oshwhub.com/piaoxuebingfeng/esp32c3_wled_lamp,https://pro.lceda.cn/editor#id=567bbc9d784848a684483b3daafbfa59,piaoxuebingfeng,esp32c3_wled_lamp,567bbc9d784848a684483b3daafbfa59
2474,STC8H8K64U-LQFP32开发板,https://oshwhub.com/xjhong/stc8h8k64u-development-board,https://pro.lceda.cn/editor#id=3affece7d6844fec8b98809010695a99,xjhong,stc8h8k64u-development-board,3affece7d6844fec8b98809010695a99
2475,#训练营#GD32简易示波器,https://oshwhub.com/wxt00/gd32-simple-oscilloscope,https://pro.lceda.cn/editor#id=e3376aabccf5432b8591716750b06de7,wxt00,gd32-simple-oscilloscope,e3376aabccf5432b8591716750b06de7
2476,基于STC8H8K64U的红外定时遥控,https://oshwhub.com/gerry_hu/infrared-timing-remote-control,https://pro.lceda.cn/editor#id=34797c967108446e8685a4a3345dd627,gerry_hu,infrared-timing-remote-control,34797c967108446e8685a4a3345dd627
2477,Desktop Clock,https://oshwhub.com/permanents/desktop-clock,https://pro.lceda.cn/editor#id=3e7be229580b42d9983ffdde176dc1ec,permanents,desktop-clock,3e7be229580b42d9983ffdde176dc1ec
2478,CYUSB3014逻辑分析仪【待编译上位机】,https://oshwhub.com/xljxlj/cyusb3014-luo-ji-fen-xi-yi,https://pro.lceda.cn/editor#id=cf6738696ff64edf84971eec7ef069c8,xljxlj,cyusb3014-luo-ji-fen-xi-yi,cf6738696ff64edf84971eec7ef069c8
2479,矿渣-zbaz4203转接开发板,https://oshwhub.com/etfrommars/board_pcb_zbaz4203-zhuan-jie-ban-1_2023-09-16,https://pro.lceda.cn/editor#id=ab0c54317f004318b2af516d71f7d888,etfrommars,board_pcb_zbaz4203-zhuan-jie-ban-1_2023-09-16,ab0c54317f004318b2af516d71f7d888
2480,基于STC32和STC8的LQFP48最小系统板,https://oshwhub.com/891101a/lqfp48-minisys-brd-on-stc32stc8,https://pro.lceda.cn/editor#id=85b50e74af904bd9ab2103c607f98917,891101a,lqfp48-minisys-brd-on-stc32stc8,85b50e74af904bd9ab2103c607f98917
2481,基于STC32G12K128的交通信号系统,https://oshwhub.com/anzre/traffic-signal-system-based-on-s,https://pro.lceda.cn/editor#id=6d9a90b855ce46c09d3983e47eb441f4,anzre,traffic-signal-system-based-on-s,6d9a90b855ce46c09d3983e47eb441f4
2482,#训练营#基于GD32的简易数字示波器1677896A,https://oshwhub.com/ash-bb/simple-digital-oscilloscope-1677896a,https://pro.lceda.cn/editor#id=d0dc6b208d154f9e91abf46f4b5a7868,ash-bb,simple-digital-oscilloscope-1677896a,d0dc6b208d154f9e91abf46f4b5a7868
2483,IP5306充放电器,https://oshwhub.com/xiaocc22/ip5036-chong-fang-dian-qi,https://pro.lceda.cn/editor#id=3ba69b444dae4d4c9f57eb8b820fae9b,xiaocc22,ip5036-chong-fang-dian-qi,3ba69b444dae4d4c9f57eb8b820fae9b
2484,全分立AB类功放,https://oshwhub.com/550995766/fen-li-gong-fang,https://pro.lceda.cn/editor#id=561cbecc6f7d4a3097787566944a85dc,550995766,fen-li-gong-fang,561cbecc6f7d4a3097787566944a85dc
